tile_id,category,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac
32643_218_900,agriculture,75.58026027473854,20.84494911509778,32643,558080,2304000,560640,2306560,11,0.8916,0.0025,0.032,0.0343
32643_120_1076,agriculture,73.11353820765594,24.900734941999154,32643,307200,2754560,309760,2757120,11,0.8695,0.006,0.039,0
32643_79_997,agriculture,72.11388625307207,23.067404876655313,32643,202240,2552320,204800,2554880,11,0.9133,0.0109,0.002,0.0016
32644_165_1184,agriculture,80.21941527118265,27.41230779657418,32644,422400,3031040,424960,3033600,11,0.7185,0.0177,0.1538,0
32643_230_1497,open_land,75.98282835897396,34.636307398180584,32643,588800,3832320,591360,3834880,11,0,0,0.9826,0
32643_157_1171,agriculture,74.01404255221368,27.107789275609004,32643,401920,2997760,404480,3000320,11,0.9715,0,0.0042,0
32643_315_696,agriculture,77.86590251715937,16.099002677138536,32643,806400,1781760,808960,1784320,11,0.9086,0.0264,0.0051,0.0005
32644_133_882,agriculture,79.49049090957463,20.421897624998167,32644,340480,2257920,343040,2260480,11,0.9257,0.0047,0.0517,0
32644_188_1095,agriculture,80.83152479502353,25.34594399601789,32644,481280,2803200,483840,2805760,11,0.7586,0.0011,0.1893,0.0086
32643_291_978,agriculture,77.39953443222909,22.62517809332549,32643,744960,2503680,747520,2506240,11,0.7179,0.0039,0.0145,0
32645_113_1100,agriculture,84.91943637852707,25.463649842411265,32645,289280,2816000,291840,2818560,11,0.861,0.0233,0.0047,0.0004
32644_213_918,agriculture,81.4401933471325,21.251837330661978,32644,545280,2350080,547840,2352640,11,0.739,0.0186,0.1984,0.0186
32643_194_658,agriculture,74.97015228095177,15.237404013869115,32643,496640,1684480,499200,1687040,11,0.9292,0.0044,0.0035,0.0016
32644_101_1112,agriculture,78.60209999161289,25.741272845002268,32644,258560,2846720,261120,2849280,11,0.8595,0.0009,0.0907,0.0004
32644_149_773,agriculture,79.89408475760874,17.900753164674263,32644,381440,1978880,384000,1981440,11,0.8941,0.0217,0.041,0.0005
32643_317_709,agriculture,77.93217772815953,16.41116730205218,32643,811520,1815040,814080,1817600,11,0.8661,0.026,0.04,0
32644_110_1114,agriculture,78.84643874556579,25.79177612853173,32644,281600,2851840,284160,2854400,11,0.9969,0,0.0009,0
32643_253_1496,open_land,76.62716804795035,34.601471351519905,32643,647680,3829760,650240,3832320,11,0,0,0.9907,0.0006
32643_104_1237,open_land,72.62335995695345,28.616616269731438,32643,266240,3166720,268800,3169280,11,0.0602,0,0.9375,0.0001
32643_269_591,agriculture,76.75904163928028,13.681685031745598,32643,688640,1512960,691200,1515520,11,0.7072,0.02,0.0247,0
32644_131_1118,agriculture,79.38187845954593,25.875966426204098,32644,335360,2862080,337920,2864640,11,0.9262,0.0316,0.0138,0.0094
32644_118_1122,agriculture,79.0476022185982,25.968602069761875,32644,302080,2872320,304640,2874880,11,0.9716,0.0116,0.005,0
32644_167_700,agriculture,80.33911061392018,16.213988693127778,32644,427520,1792000,430080,1794560,11,0.9232,0.034,0.0004,0.0012
32643_136_1244,open_land,73.4583133302624,28.795156857923654,32643,348160,3184640,350720,3187200,11,0,0,0.8826,0
32643_250_873,agriculture,76.34500419153062,20.22296836852034,32643,640000,2234880,642560,2237440,11,0.9187,0,0.0694,0.0041
32644_219_1113,agriculture,81.62876685382885,25.774940794300065,32644,560640,2849280,563200,2851840,11,0.846,0.0162,0.0728,0
32644_156_929,agriculture,80.03234473175198,21.526104851177486,32644,399360,2378240,401920,2380800,11,0.9182,0.0109,0.0214,0
32644_102_882,agriculture,78.72705165175292,20.40531645916477,32644,261120,2257920,263680,2260480,11,0.9914,0,0.0046,0
32643_224_943,agriculture,75.71892756970772,21.833851656239897,32643,573440,2414080,576000,2416640,11,0.7898,0.0066,0.1969,0
32643_229_642,agriculture,75.80883607599999,14.876758100413099,32643,586240,1643520,588800,1646080,11,0.8613,0.0122,0.0014,0
32644_144_1159,agriculture,79.70316664655778,26.82892310737918,32644,368640,2967040,371200,2969600,11,0.8314,0.0323,0.0928,0.0015
32643_279_662,agriculture,77.00016255635927,15.32760217685978,32643,714240,1694720,716800,1697280,11,0.9948,0,0.0033,0
32643_207_1320,agriculture,75.31584562813845,30.561416114015653,32643,529920,3379200,532480,3381760,11,0.9289,0.0332,0.0059,0
32643_303_848,agriculture,77.6500191782924,19.635032312200362,32643,775680,2170880,778240,2173440,11,0.7678,0.0186,0.0712,0
32644_146_602,agriculture,79.84111267613768,13.943413203926875,32644,373760,1541120,376320,1543680,11,0.7567,0.0075,0.0517,0.0468
32645_111_1012,agriculture,84.89005129805544,23.418241200544927,32645,284160,2590720,286720,2593280,11,0.7175,0.0095,0.0744,0.0007
32644_171_1122,agriculture,80.38686050432509,25.98544788562549,32644,437760,2872320,440320,2874880,11,0.9063,0.0086,0.0226,0
32643_229_1053,agriculture,75.87125311069302,24.372315402982892,32643,586240,2695680,588800,2698240,11,0.851,0.0271,0.0431,0.0011
32645_103_830,agriculture,84.7615488062767,19.21321923119292,32645,263680,2124800,266240,2127360,11,0.7974,0.0128,0.0035,0.0028
32644_89_1534,open_land,78.0178217192351,35.46530282508686,32644,227840,3927040,230400,3929600,11,0,0,0.9965,0
32644_146_1160,agriculture,79.75005986098316,26.86271114214207,32644,373760,2969600,376320,2972160,11,0.8577,0.0069,0.1055,0
32643_247_797,agriculture,76.25721304620379,18.453336727969017,32643,632320,2040320,634880,2042880,11,0.9849,0.0028,0.0014,0
32644_125_771,agriculture,79.3065541605154,17.85954216810874,32644,320000,1973760,322560,1976320,11,0.8028,0.013,0.0648,0
32643_310_661,agriculture,77.75144772123518,15.311201407966875,32643,793600,1692160,796160,1694720,11,0.9355,0.0059,0.012,0
32643_129_960,agriculture,73.3551616768455,22.216808056117134,32643,330240,2457600,332800,2460160,11,0.9251,0.0004,0.0504,0.0058
32643_263_1149,agriculture,76.74561624029919,26.592513517011437,32643,673280,2941440,675840,2944000,11,0.9342,0.008,0.0466,0
32643_258_1395,open_land,76.72184008076852,32.279565810392015,32643,660480,3571200,663040,3573760,11,0,0,0.752,0
32643_284_1028,agriculture,77.24817092291445,23.786163951128753,32643,727040,2631680,729600,2634240,11,0.9574,0.0029,0.0084,0
32642_252_1146,open_land,70.45725059924636,26.53344012478116,32642,645120,2933760,647680,2936320,11,0.0001,0,0.9884,0
32643_185_1245,agriculture,74.72945154810907,28.829177696152527,32643,473600,3187200,476160,3189760,11,0.9324,0,0.0605,0
32642_274_1008,open_land,70.99092008519446,23.326321535782235,32642,701440,2580480,704000,2583040,11,0,0,1,0
32644_190_732,agriculture,80.87316525425102,16.970257884228975,32644,486400,1873920,488960,1876480,11,0.7962,0.0051,0.0146,0.0098
32643_269_902,agriculture,76.82884674868248,20.87814865867324,32643,688640,2309120,691200,2311680,11,0.7844,0.0009,0.2143,0
32643_235_1424,open_land,76.09194481162847,32.95294468877562,32643,601600,3645440,604160,3648000,11,0,0,0.905,0.0002
32644_131_755,agriculture,79.45205208158568,17.48880598605178,32644,335360,1932800,337920,1935360,11,0.828,0.0295,0.0906,0.0171
32643_274_661,agriculture,76.88233693402385,15.303001207624892,32643,701440,1692160,704000,1694720,11,0.976,0.0118,0.0018,0
32643_296_1130,open_land,77.58914069997844,26.15395656619195,32643,757760,2892800,760320,2895360,11,0.0004,0,0.7712,0
32646_259_1172,agriculture,94.64728519290028,27.1331537676745,32646,663040,3000320,665600,3002880,11,0.8635,0,0.0092,0
32643_273_1137,open_land,77.00423211024429,26.314125386958736,32643,698880,2910720,701440,2913280,11,0.0625,0,0.8239,0
32643_300_1454,open_land,77.91414803019453,33.61092391644434,32643,768000,3722240,770560,3724800,11,0,0,0.8236,0
32643_203_1310,agriculture,75.22677071844583,30.3303617280467,32643,519680,3353600,522240,3356160,11,0.9899,0.005,0.0006,0
32643_279_1470,open_land,77.33396361463537,34.010093362640866,32643,714240,3763200,716800,3765760,11,0,0,0.9987,0.0003
32643_295_781,agriculture,77.41461604886787,18.090370940063952,32643,755200,1999360,757760,2001920,11,0.9132,0.0237,0.0079,0.0219
32643_170_1202,agriculture,74.34696937860124,27.827304113956522,32643,435200,3077120,437760,3079680,11,0.9323,0.0053,0.0078,0
32643_184_920,agriculture,74.73650889145406,21.30999895483923,32643,471040,2355200,473600,2357760,11,0.9988,0.0003,0,0
32644_100_1410,open_land,78.41132794843921,32.59875092510264,32644,256000,3609600,258560,3612160,11,0,0,0.9922,0
32643_295_1409,open_land,77.74266721324393,32.57285512794747,32643,755200,3607040,757760,3609600,11,0,0,0.8162,0
32643_280_1224,agriculture,77.23641722266272,28.319303442648092,32643,716800,3133440,719360,3136000,11,0.8507,0.042,0.0673,0
32644_87_1039,agriculture,78.28053365033749,24.037247103151827,32644,222720,2659840,225280,2662400,11,0.9376,0.012,0.0184,0.0109
32644_117_1220,agriculture,78.96412279316533,28.22592745726671,32644,299520,3123200,302080,3125760,11,0.8859,0.0364,0.0577,0
32646_249_1174,agriculture,94.39507155304389,27.183889300793542,32646,637440,3005440,640000,3008000,11,0.7319,0.0013,0.0394,0.0125
32643_254_861,agriculture,76.45956416351143,19.949598605909962,32643,650240,2204160,652800,2206720,11,0.8555,0.0124,0.1155,0.0002
32643_84_1152,agriculture,72.138891722884,26.65159847751287,32643,215040,2949120,217600,2951680,11,0.8539,0.004,0.045,0
32645_189_938,agriculture,86.85726520826381,21.725695873918365,32645,483840,2401280,486400,2403840,11,0.7302,0.0297,0.0372,0.0005
32643_185_1239,agriculture,74.7371649100613,28.67611698543355,32643,473600,3171840,476160,3174400,11,0.9551,0,0.0417,0
32642_246_936,agriculture,70.26959105968918,21.675788272535833,32642,629760,2396160,632320,2398720,11,0.9831,0.0005,0.0005,0
32644_117_1087,agriculture,79.02542200896114,25.16106540286215,32644,299520,2782720,302080,2785280,11,0.9304,0.0073,0.0581,0
32643_182_1253,agriculture,74.65389677588374,28.999345186105,32643,465920,3207680,468480,3210240,11,0.9593,0,0.0303,0
32642_226_1176,open_land,69.81376335922458,27.22617559489581,32642,578560,3010560,581120,3013120,11,0,0,0.9994,0
32643_281_1461,open_land,77.37437706120203,33.78438962874477,32643,719360,3740160,721920,3742720,11,0,0,0.9539,0.0213
32643_251_725,agriculture,76.34811190648698,16.797530766183808,32643,642560,1856000,645120,1858560,11,0.7798,0.0159,0.0704,0
32643_223_1485,open_land,75.79595502954828,34.36647152150142,32643,570880,3801600,573440,3804160,11,0,0,0.8935,0.0009
32644_180_1107,agriculture,80.61049084871385,25.63187698179462,32644,460800,2833920,463360,2836480,11,0.9495,0.0053,0.0204,0
32642_235_1163,open_land,70.03151470138269,26.930298702313568,32642,601600,2977280,604160,2979840,11,0,0,0.9967,0
32644_151_693,agriculture,79.96252424319653,16.0579424140735,32644,386560,1774080,389120,1776640,11,0.7502,0.0011,0.0173,0
32643_140_932,agriculture,73.63648394843896,21.592623541085743,32643,358400,2385920,360960,2388480,11,0.7534,0.0009,0.1163,0
32643_136_1144,agriculture,73.49423132521794,26.482814970383924,32643,348160,2928640,350720,2931200,11,0.7547,0.0308,0.0083,0
32642_291_1022,agriculture,71.40246737061706,23.643965423439937,32642,744960,2616320,747520,2618880,11,0.8907,0.0142,0.0434,0.0003
32643_242_979,agriculture,76.17959867060114,22.675214131337185,32643,619520,2506240,622080,2508800,11,0.8599,0.0007,0.0421,0
32645_196_1089,agriculture,87.02829752340804,25.211476247849216,32645,501760,2787840,504320,2790400,11,0.8452,0.0217,0.0094,0.0015
32643_290_1255,agriculture,77.49229751093165,29.04190360744812,32643,742400,3212800,744960,3215360,11,0.8783,0.0245,0.0121,0.0003
32645_101_1099,agriculture,84.60716581961715,25.430015149274304,32645,258560,2813440,261120,2816000,11,0.9319,0.0235,0.0116,0
32643_257_1079,agriculture,76.56595702002251,24.97629316298741,32643,657920,2762240,660480,2764800,11,0.9727,0.006,0.0189,0.0024
32644_136_1005,open_land,79.51726231465244,23.259486059999638,32644,348160,2572800,350720,2575360,11,0.0002,0,0.8122,0
32644_133_661,agriculture,79.51848147183408,15.3194017310211,32644,340480,1692160,343040,1694720,11,0.7817,0.003,0.0089,0
32643_286_1505,open_land,77.56090803619561,34.7931379328929,32643,732160,3852800,734720,3855360,11,0,0,0.9917,0
32642_252_1171,open_land,70.48624537732367,27.107789275609004,32642,645120,2997760,647680,3000320,11,0.0262,0,0.9727,0
32644_158_874,agriculture,80.10973479780277,20.247829204266335,32644,404480,2237440,407040,2240000,11,0.845,0.0051,0.0428,0.0004
32644_209_943,agriculture,81.33973240344388,21.833851656239897,32644,535040,2414080,537600,2416640,11,0.9152,0.0243,0.0327,0.0053
32644_146_911,agriculture,79.80611988941249,21.1023189373637,32644,373760,2332160,376320,2334720,11,0.7058,0.0043,0.1045,0.0154
32643_228_1241,agriculture,75.85991522230604,28.71862533219527,32643,583680,3176960,586240,3179520,11,0.9509,0.0065,0.0094,0
32643_211_970,agriculture,75.40631775968002,22.466776248512964,32643,540160,2483200,542720,2485760,11,0.8908,0.0071,0.086,0.0002
32643_251_766,agriculture,76.35454314458462,17.744170727433087,32643,642560,1960960,645120,1963520,11,0.9162,0.0005,0.0518,0.0134
32642_230_1160,open_land,69.91336154824634,26.84581664664708,32642,588800,2969600,591360,2972160,11,0,0,0.9964,0
32644_175_736,agriculture,80.51556637770788,17.052530171187815,32644,448000,1884160,450560,1886720,11,0.9099,0,0.0034,0.0013
32644_138_765,agriculture,79.62568276935562,17.711212675137183,32644,353280,1958400,355840,1960960,11,0.8613,0.0105,0.0185,0.0104
32643_273_762,agriculture,76.88145338186922,17.637065494146754,32643,698880,1950720,701440,1953280,11,0.9683,0.0095,0.0069,0
32643_258_1466,open_land,76.74710599901556,33.923257578723465,32643,660480,3752960,663040,3755520,11,0,0,0.9338,0.0033
32643_231_1321,agriculture,75.95906857505626,30.57853950887172,32643,591360,3381760,593920,3384320,11,0.9556,0.0211,0.0069,0
32643_319_773,agriculture,77.98850125490019,17.89251067347207,32643,816640,1978880,819200,1981440,11,0.7943,0.011,0.1861,0
32643_236_775,agriculture,75.9954513301712,17.941967813674644,32643,604160,1984000,606720,1986560,11,0.7108,0.0002,0.2362,0
32643_266_607,agriculture,76.68517743066734,14.066137207164045,32643,680960,1553920,683520,1556480,11,0.815,0.0142,0.0099,0
32643_209_1002,agriculture,75.36745082112982,23.209367816385548,32643,535040,2565120,537600,2567680,11,0.9001,0.0058,0.0666,0
32643_272_1446,open_land,77.13447216677365,33.45491723620272,32643,696320,3701760,698880,3704320,11,0,0,0.9802,0
32643_292_718,agriculture,77.342144477356,16.633084513550045,32643,747520,1838080,750080,1840640,11,0.9751,0.0058,0.0068,0
32643_255_1404,open_land,76.64743956036631,32.49518465182638,32643,652800,3594240,655360,3596800,11,0.0002,0,0.7112,0
32643_158_1288,agriculture,74.015135018395,29.817641732014113,32643,404480,3297280,407040,3299840,11,0.8634,0.0169,0.1118,0
32643_241_1119,agriculture,76.1892018683103,25.90964891865368,32643,616960,2864640,619520,2867200,11,0.9742,0.0078,0.0164,0.0011
32645_183_903,agriculture,86.7051158209807,20.911350996782257,32645,468480,2311680,471040,2314240,11,0.9939,0,0.0061,0
32644_147_687,agriculture,79.84625362989225,15.918361650158136,32644,376320,1758720,378880,1761280,11,0.7067,0.0261,0.0081,0
32644_127_1101,agriculture,79.27174843308575,25.480468527404003,32644,325120,2818560,327680,2821120,11,0.9991,0,0.0007,0
32645_157_1125,agriculture,86.02353328981263,26.05284031941443,32645,401920,2880000,404480,2882560,11,0.7119,0.0342,0.0028,0
32643_233_1028,agriculture,75.9577170539395,23.80289707004892,32643,596480,2631680,599040,2634240,11,0.9066,0.0054,0.0261,0
32643_298_701,agriculture,77.47842009682502,16.230417353795247,32643,762880,1794560,765440,1797120,11,0.8671,0.0063,0.0374,0.0007
32644_313_1011,agriculture,83.96145593960061,23.38481306363512,32644,801280,2588160,803840,2590720,11,0.793,0,0.0785,0
32644_265_1124,agriculture,82.78526788793799,26.01071832765143,32644,678400,2877440,680960,2880000,11,0.8282,0.0255,0.0277,0.0009
32644_146_581,agriculture,79.84309102757592,13.469112861107638,32644,373760,1487360,376320,1489920,11,0.708,0.0276,0.0335,0.0014
32643_282_738,agriculture,77.10782244473411,17.08544295424547,32643,721920,1889280,724480,1891840,11,0.8752,0.0062,0.0527,0
32643_277_688,agriculture,76.96764519506698,15.934780988223316,32643,709120,1761280,711680,1763840,11,0.996,0.0009,0.0016,0
32643_205_828,agriculture,75.2417804408794,19.18015341760397,32643,524800,2119680,527360,2122240,11,0.7065,0.0155,0.2406,0
32643_291_647,agriculture,77.27949722259207,14.98328834147111,32643,744960,1656320,747520,1658880,11,0.9173,0.0005,0.0127,0
32643_262_1022,agriculture,76.6753777455214,23.6606916061632,32643,670720,2616320,673280,2618880,11,0.9155,0.007,0.0182,0.0107
32645_159_1077,agriculture,86.10060131726054,24.93431420112109,32645,407040,2757120,409600,2759680,11,0.9261,0.0422,0.0206,0.0066
32643_297_734,agriculture,77.45398394728568,16.99493812259749,32643,760320,1879040,762880,1881600,11,0.837,0.0287,0.0718,0
32644_100_1271,agriculture,78.49065990923683,29.40818180888805,32644,256000,3253760,258560,3256320,11,0.7429,0.0199,0.082,0.024
32642_269_973,agriculture,70.84914270003381,22.533463334057448,32642,688640,2490880,691200,2493440,11,0.7518,0.0135,0.0201,0.0036
32644_88_1044,agriculture,78.30702197223505,24.162858518943246,32644,225280,2672640,227840,2675200,11,0.9262,0.0155,0.0031,0
32644_120_973,open_land,79.13871771308415,22.533463334057448,32644,307200,2490880,309760,2493440,11,0.0936,0,0.8178,0
32643_213_1009,agriculture,75.44715870031928,23.376456530613442,32643,545280,2583040,547840,2585600,11,0.7938,0.0067,0.1556,0.0009
32643_180_1292,agriculture,74.61840760959778,29.920105526697053,32643,460800,3307520,463360,3310080,11,0.9779,0.0006,0.0053,0
32644_80_911,agriculture,78.16552787313272,21.085709329256606,32644,204800,2332160,207360,2334720,11,0.8955,0.028,0.0193,0
32644_128_918,agriculture,79.3482079874991,21.260145598281774,32644,327680,2350080,330240,2352640,11,0.993,0.0022,0.0044,0
32643_203_964,agriculture,75.21493301716978,22.33343866097506,32643,519680,2467840,522240,2470400,11,0.8139,0.007,0.1216,0.0292
32643_209_650,agriculture,75.34868779189007,15.05705190091185,32643,535040,1664000,537600,1666560,11,0.9335,0.0196,0.0047,0
32644_124_804,agriculture,79.29167835568724,18.610162093778946,32644,317440,2058240,320000,2060800,11,0.7941,0.0479,0.0235,0.0002
32643_129_1128,agriculture,73.30249923203935,26.103394295257438,32643,330240,2887680,332800,2890240,11,0.8105,0.0161,0.0115,0.0002
32644_271_844,agriculture,82.8524394091863,19.55229088575535,32644,693760,2160640,696320,2163200,11,0.8204,0.0107,0.0182,0.0351
32642_259_1157,open_land,70.64743887773807,26.778248218988235,32642,663040,2961920,665600,2964480,11,0.0512,0,0.9448,0
32643_262_1487,open_land,76.87723938471034,34.40997121598218,32643,670720,3806720,673280,3809280,11,0,0,0.9898,0
32643_312_1022,agriculture,77.9469631131308,23.65232841317942,32643,798720,2616320,801280,2618880,11,0.9666,0.0058,0.0022,0
32643_312_842,agriculture,77.85400509407175,19.48610939045847,32643,798720,2155520,801280,2158080,11,0.9835,0.0002,0.0052,0
32643_290_1437,open_land,77.62813797566022,33.23841657762795,32643,742400,3678720,744960,3681280,11,0,0,0.9994,0.0006
32643_121_1205,agriculture,73.07629149129609,27.878161128002667,32643,309760,3084800,312320,3087360,11,0.9058,0.0011,0.043,0
32644_237_787,agriculture,82.02398968187447,18.22232503406799,32644,606720,2014720,609280,2017280,11,0.8752,0.0021,0.0453,0.0005
32643_176_1216,agriculture,74.5103574081767,28.158037088621498,32643,450560,3112960,453120,3115520,11,0.9187,0,0.0274,0
32644_128_896,agriculture,79.34530734290998,20.745367198835282,32644,327680,2293760,330240,2296320,11,0.9393,0.0269,0.0151,0
32643_281_744,agriculture,77.07192213651685,17.22534708082121,32643,719360,1904640,721920,1907200,11,0.9509,0.0094,0.0218,0
32644_211_906,agriculture,81.40474286383069,20.99436910280733,32644,540160,2319360,542720,2321920,11,0.8168,0.0022,0.1413,0.0073
32644_181_689,agriculture,80.66805428420967,15.975831578774011,32644,463360,1763840,465920,1766400,11,0.834,0.0308,0.002,0.0002
32643_235_1492,open_land,76.11591464328413,34.5144052884619,32643,601600,3819520,604160,3822080,11,0.0028,0.0038,0.9571,0.0103
32643_267_1495,open_land,77.02741970813152,34.59276319993005,32643,683520,3827200,686080,3829760,11,0,0,0.7929,0.0145
32643_295_1127,open_land,77.55790459450269,26.0781162717574,32643,755200,2885120,757760,2887680,11,0,0,0.9448,0
32644_90_476,agriculture,78.53924079606212,11.021269415490742,32644,230400,1218560,232960,1221120,11,0.796,0.0435,0.0182,0
32643_211_889,agriculture,75.39692559296572,20.58774682402577,32643,540160,2275840,542720,2278400,11,0.9418,0.0092,0.0269,0.0059
32643_302_1064,agriculture,77.71587328131069,24.60706376254869,32643,773120,2723840,775680,2726400,11,0.9741,0.0038,0.0126,0.0018
32644_155_1100,agriculture,79.9733153652458,25.480468527404003,32644,396800,2816000,399360,2818560,11,0.9442,0.0094,0.0127,0
32643_81_958,agriculture,72.18543975308619,22.158506600337937,32643,207360,2452480,209920,2455040,11,0.7953,0.0169,0.1519,0.0135
32642_236_1017,open_land,70.02647431159258,23.56034668481578,32642,604160,2603520,606720,2606080,11,0.0193,0,0.702,0.006
32642_231_1163,open_land,69.92439192554883,26.930298702313568,32642,591360,2977280,593920,2979840,11,0,0,0.9919,0
32643_95_1019,agriculture,72.49323829663102,23.568707647027768,32643,243200,2608640,245760,2611200,11,0.7365,0.0127,0.0009,0
32643_294_901,agriculture,77.4321821315633,20.84494911509778,32643,752640,2306560,755200,2309120,11,0.8417,0.0114,0.0464,0.0123
32643_128_1234,open_land,73.24656385627863,28.557128319149975,32643,327680,3159040,330240,3161600,11,0.0205,0,0.82,0
32643_181_1314,agriculture,74.64029156372683,30.40735686071556,32643,463360,3363840,465920,3366400,11,0.9315,0.0004,0.0002,0
32643_206_954,agriculture,75.28119114694887,22.09188761888602,32643,527360,2442240,529920,2444800,11,0.8276,0.012,0.0209,0
32643_288_1160,open_land,77.39776919388909,26.84581664664708,32643,737280,2969600,739840,2972160,11,0.0282,0.0033,0.9261,0
32644_222_950,agriculture,81.6809352691568,22.00030604226515,32644,568320,2432000,570880,2434560,11,0.914,0.015,0.0391,0.008
32643_202_858,agriculture,75.16496855681174,19.883354406386555,32643,517120,2196480,519680,2199040,11,0.8847,0.0225,0.035,0.0014
32643_152_1287,agriculture,73.86174291590591,29.792031996560624,32643,389120,3294720,391680,3297280,11,0.921,0.0342,0.0236,0.0004
32643_294_1468,open_land,77.74765697582437,33.94930480660316,32643,752640,3758080,755200,3760640,11,0,0.0016,0.998,0
32644_88_839,agriculture,78.39054257800369,19.411667527203672,32644,225280,2147840,227840,2150400,11,0.9479,0.0106,0.018,0
32644_98_588,agriculture,78.70579654136496,13.616270449873337,32644,250880,1505280,253440,1507840,11,0.7028,0.0127,0.0105,0
32643_253_1424,open_land,76.59897163553615,32.94429947157402,32643,647680,3645440,650240,3648000,11,0,0,0.7093,0.0067
32643_285_1205,agriculture,77.34801532313085,27.869684331064256,32643,729600,3084800,732160,3087360,11,0.9605,0.0123,0.0236,0
32643_233_1219,agriculture,76.00735208659515,28.22592745726671,32643,596480,3120640,599040,3123200,11,0.9044,0.0326,0.0199,0
32644_80_1093,agriculture,78.07466991374683,25.278703048199482,32644,204800,2798080,207360,2800640,11,0.7702,0,0.1929,0.0007
32643_171_687,agriculture,74.43067116755616,15.926571255109936,32643,437760,1758720,440320,1761280,11,0.7338,0.0184,0.0808,0.0089
32644_297_808,agriculture,83.48380041664444,18.692723871562404,32644,760320,2068480,762880,2071040,11,0.9025,0.0169,0.0143,0.0075
32642_293_919,agriculture,71.41703490304558,21.260145598281774,32642,750080,2352640,752640,2355200,11,0.8848,0,0.0354,0.0007
32643_188_1212,agriculture,74.81142676791427,28.056232099248017,32643,481280,3102720,483840,3105280,11,0.911,0.0155,0.0036,0
32644_131_474,agriculture,79.50139200265644,10.980542875709574,32644,335360,1213440,337920,1216000,11,0.8103,0.011,0.0018,0
32643_285_670,agriculture,77.15759988553327,15.524449900266964,32643,729600,1715200,732160,1717760,11,0.8744,0.0185,0.0504,0
32643_273_913,agriculture,76.91870508499412,21.127234676422734,32643,698880,2337280,701440,2339840,11,0.9135,0.0022,0.0085,0
32644_98_710,agriculture,78.67543936095846,16.435819973424902,32644,250880,1817600,253440,1820160,11,0.7037,0.0047,0.2641,0
32644_197_925,agriculture,81.04419386276808,21.434660573945216,32644,504320,2368000,506880,2370560,11,0.8737,0.0132,0.0863,0
32644_159_973,agriculture,80.10286550221262,22.533463334057448,32644,407040,2490880,409600,2493440,11,0.7401,0.0039,0.1317,0
32643_302_626,agriculture,77.55019412143633,14.499965224094275,32643,773120,1602560,775680,1605120,11,0.8733,0.0043,0.005,0.0202
32642_272_1167,open_land,71.00395934370286,27.006353074083258,32642,696320,2987520,698880,2990080,11,0.1197,0,0.832,0
32643_279_772,agriculture,77.03757725856121,17.876026129054107,32643,714240,1976320,716800,1978880,11,0.9121,0.0025,0.0123,0
32644_190_1107,agriculture,80.876444299221,25.63187698179462,32644,486400,2833920,488960,2836480,11,0.9629,0.0011,0.0296,0
32643_206_1389,agriculture,75.30884151643158,32.15890382060535,32643,527360,3555840,529920,3558400,11,0.7363,0.0029,0.0847,0.0034
32643_233_1482,open_land,76.05514949684115,34.28819349559264,32643,596480,3793920,599040,3796480,11,0,0,0.9262,0
32643_303_836,agriculture,77.62617658686077,19.34550788727444,32643,775680,2140160,778240,2142720,11,0.8219,0.0048,0.1145,0.0002
32643_224_1453,open_land,75.79544006350899,33.61959407032468,32643,573440,3719680,576000,3722240,11,0,0,0.7395,0.0091
32642_309_943,agriculture,71.82466211039127,21.80888987226118,32642,791040,2414080,793600,2416640,11,0.9734,0,0.0075,0
32644_265_853,agriculture,82.72177909109944,19.759174944069215,32644,678400,2183680,680960,2186240,11,0.7087,0.0098,0.1465,0
32644_76_468,agriculture,78.21604936844521,10.833945061359397,32644,194560,1198080,197120,1200640,12,0.9407,0.0072,0.0263,0
32644_306_1131,agriculture,83.84398024095285,26.162384419285367,32644,783360,2895360,785920,2897920,12,0.8695,0.0276,0.0146,0.0002
32643_231_806,agriculture,75.88556681661143,18.67621029045955,32643,591360,2063360,593920,2065920,12,0.9293,0.0202,0.0016,0
32643_177_858,agriculture,74.57422009659274,19.883354406386555,32643,453120,2196480,455680,2199040,12,0.8145,0.0237,0.0186,0
32643_289_1065,agriculture,77.3721502720355,24.64900067600262,32643,739840,2726400,742400,2728960,12,0.7355,0.0345,0.1819,0.0002
32643_254_1075,agriculture,76.50919508637978,24.88394661384583,32643,650240,2752000,652800,2754560,12,0.7477,0.0151,0.0891,0.0284
32643_271_1012,agriculture,76.92004284629049,23.434956473136467,32643,693760,2590720,696320,2593280,12,0.9784,0.0066,0.0007,0
32644_271_1178,agriculture,82.96957157605827,27.251550293287533,32644,693760,3015680,696320,3018240,12,0.8244,0.0103,0.0756,0.0167
32643_287_869,agriculture,77.2588953091977,20.123540141707515,32643,734720,2224640,737280,2227200,12,0.9392,0.005,0.0148,0.0078
32643_134_1158,agriculture,73.43709272253166,26.79513889434426,32643,343040,2964480,345600,2967040,12,0.9496,0,0.0079,0
32644_161_1149,agriculture,80.12445493510026,26.592513517011437,32644,412160,2941440,414720,2944000,12,0.7903,0.021,0.1443,0
32644_80_825,agriculture,78.20227174840996,19.089235460723806,32644,204800,2112000,207360,2114560,12,0.9096,0.0055,0.0314,0.0133
